period,employee_id,client_id,project_id,available_hours,worked_hours,billable_hours,non_billable_hours,overtime_hours
2026-07,E0411,C005,P014,160.0,115,81,34,0
2026-07,E0334,C010,P031,160.0,171,149,22,11
2026-07,E0051,C007,P013,160.0,106,88,18,0
2026-07,E0445,C008,P025,160.0,141,93,48,0
2026-07,E0307,C002,P027,160.0,135,93,42,0
2026-07,E0367,C006,P019,160.0,94,88,6,0
2026-07,E0015,C007,P021,160.0,135,95,40,0
2026-07,E0142,C007,P023,160.0,137,120,17,0
2026-07,E0378,C005,P007,160.0,186,122,64,26
2026-07,E0112,C010,P004,160.0,97,64,33,0
2026-07,E0428,C003,P002,160.0,177,162,15,17
2026-07,E0229,C010,P001,160.0,139,93,46,0
2026-07,E0226,C009,P012,160.0,166,127,39,6
2026-07,E0215,C010,P012,160.0,146,131,15,0
2026-07,E0315,C002,P007,160.0,117,108,9,0
2026-07,E0438,C007,P008,160.0,180,131,49,20
2026-07,E0373,C012,P025,160.0,175,153,22,15
2026-07,E0248,C011,P026,160.0,119,110,9,0
2026-07,E0055,C006,P009,160.0,159,138,21,0
2026-07,E0147,C009,P032,160.0,130,86,44,0
2026-07,E0090,C003,P035,160.0,107,79,28,0
2026-07,E0314,C007,P002,160.0,125,118,7,0
2026-07,E0117,C003,P001,160.0,178,167,11,18
2026-07,E0028,C012,P023,160.0,167,127,40,7
2026-07,E0437,C006,P013,160.0,137,124,13,0
2026-07,E0458,C005,P025,160.0,178,125,53,18
2026-07,E0497,C005,P008,160.0,173,132,41,13
2026-07,E0063,C012,P027,160.0,125,104,21,0
2026-07,E0214,C005,P026,160.0,185,132,53,25
2026-07,E0237,C008,P018,160.0,135,90,45,0
2026-07,E0113,C011,P023,160.0,138,96,42,0
2026-07,E0392,C002,P019,160.0,97,73,24,0
2026-07,E0097,C005,P013,160.0,129,106,23,0
2026-07,E0179,C001,P004,160.0,141,129,12,0
2026-07,E0197,C002,P011,160.0,152,129,23,0
2026-07,E0402,C008,P015,160.0,117,90,27,0
2026-07,E0303,C010,P027,160.0,126,100,26,0
2026-07,E0021,C011,P001,160.0,186,121,65,26
2026-07,E0167,C008,P028,160.0,171,113,58,11
2026-07,E0473,C003,P032,160.0,176,133,43,16
2026-07,E0380,C003,P034,160.0,143,114,29,0
2026-07,E0465,C006,P033,160.0,153,141,12,0
2026-07,E0391,C010,P011,160.0,160,142,18,0
2026-07,E0325,C008,P003,160.0,185,168,17,25
2026-07,E0071,C001,P024,160.0,107,81,26,0
2026-07,E0292,C008,P007,160.0,79,74,5,0
2026-07,E0058,C010,P031,160.0,132,119,13,0
2026-07,E0387,C009,P024,160.0,151,119,32,0
2026-07,E0414,C012,P030,160.0,147,113,34,0
2026-07,E0253,C011,P028,160.0,126,115,11,0
2026-07,E0007,C010,P018,160.0,158,129,29,0
2026-07,E0102,C007,P029,160.0,133,88,45,0
2026-07,E0202,C010,P015,160.0,145,106,39,0
2026-07,E0398,C005,P018,160.0,156,123,33,0
2026-07,E0475,C012,P009,160.0,134,94,40,0
2026-07,E0359,C007,P005,160.0,164,112,52,4
2026-07,E0285,C010,P017,160.0,169,133,36,9
2026-07,E0006,C001,P007,160.0,127,91,36,0
2026-07,E0305,C001,P027,160.0,132,123,9,0
2026-07,E0469,C003,P001,160.0,120,90,30,0
2026-07,E0264,C001,P005,160.0,144,101,43,0
2026-07,E0449,C012,P022,160.0,152,139,13,0
2026-07,E0191,C004,P011,160.0,190,179,11,30
2026-07,E0357,C010,P029,160.0,136,90,46,0
2026-07,E0166,C002,P022,160.0,151,110,41,0
2026-07,E0077,C012,P005,160.0,132,93,39,0
2026-07,E0283,C012,P009,160.0,133,105,28,0
2026-07,E0231,C006,P004,160.0,153,127,26,0
2026-07,E0242,C002,P030,160.0,134,118,16,0
2026-07,E0151,C008,P028,160.0,143,93,50,0
2026-07,E0223,C009,P032,160.0,154,120,34,0
2026-07,E0463,C002,P027,160.0,151,122,29,0
2026-07,E0464,C003,P013,160.0,85,77,8,0
2026-07,E0170,C011,P012,160.0,132,121,11,0
2026-07,E0340,C012,P023,160.0,172,159,13,12
2026-07,E0114,C002,P033,160.0,105,98,7,0
2026-07,E0038,C003,P022,160.0,69,50,19,0
2026-07,E0390,C011,P003,160.0,159,149,10,0
2026-07,E0061,C009,P003,160.0,151,110,41,0
2026-07,E0364,C004,P009,160.0,117,85,32,0
2026-07,E0306,C011,P030,160.0,147,99,48,0
2026-07,E0235,C012,P020,160.0,129,89,40,0
2026-07,E0121,C006,P009,160.0,157,114,43,0
2026-07,E0362,C010,P007,160.0,73,54,19,0
2026-07,E0485,C006,P029,160.0,138,129,9,0
2026-07,E0478,C001,P016,160.0,131,122,9,0
2026-07,E0054,C012,P013,160.0,164,151,13,4
2026-07,E0002,C004,P023,160.0,98,63,35,0
2026-07,E0107,C005,P020,160.0,146,95,51,0
2026-07,E0222,C008,P028,160.0,158,114,44,0
2026-07,E0187,C006,P020,160.0,191,166,25,31
2026-07,E0496,C012,P025,160.0,132,125,7,0
2026-07,E0066,C003,P026,160.0,153,123,30,0
2026-07,E0164,C004,P019,160.0,99,76,23,0
2026-07,E0254,C012,P019,160.0,144,119,25,0
2026-07,E0431,C012,P003,160.0,174,124,50,14
2026-07,E0227,C002,P022,160.0,191,153,38,31
2026-07,E0426,C011,P030,160.0,155,146,9,0
2026-07,E0146,C003,P020,160.0,105,92,13,0
2026-07,E0014,C011,P005,160.0,178,124,54,18
2026-07,E0148,C008,P033,160.0,105,81,24,0
2026-07,E0446,C007,P016,160.0,115,101,14,0
2026-07,E0011,C002,P029,160.0,181,148,33,21
2026-07,E0044,C002,P020,160.0,143,107,36,0
2026-07,E0424,C011,P030,160.0,130,93,37,0
2026-07,E0467,C011,P002,160.0,162,129,33,2
2026-07,E0484,C001,P008,160.0,149,116,33,0
2026-07,E0294,C002,P024,160.0,199,187,12,39
2026-07,E0461,C012,P024,160.0,171,118,53,11
2026-07,E0216,C008,P009,160.0,150,123,27,0
2026-07,E0429,C012,P026,160.0,150,129,21,0
2026-07,E0083,C008,P034,160.0,170,129,41,10
2026-07,E0299,C012,P011,160.0,142,109,33,0
2026-07,E0444,C008,P005,160.0,122,111,11,0
2026-07,E0338,C007,P012,160.0,163,153,10,3
2026-07,E0435,C001,P022,160.0,137,107,30,0
2026-07,E0328,C004,P033,160.0,152,130,22,0
2026-07,E0333,C010,P022,160.0,95,69,26,0
2026-07,E0172,C009,P028,160.0,141,106,35,0
2026-07,E0396,C006,P006,160.0,131,97,34,0
2026-07,E0417,C011,P030,160.0,94,66,28,0
2026-07,E0252,C004,P013,160.0,142,105,37,0
2026-07,E0345,C005,P015,160.0,143,112,31,0
2026-07,E0131,C002,P001,160.0,154,126,28,0
2026-07,E0005,C005,P029,160.0,173,143,30,13
2026-07,E0143,C005,P010,160.0,169,114,55,9
2026-07,E0451,C008,P001,160.0,133,110,23,0
2026-07,E0096,C006,P004,160.0,149,129,20,0
2026-07,E0397,C009,P013,160.0,157,103,54,0
2026-07,E0010,C011,P001,160.0,134,121,13,0
2026-07,E0188,C001,P016,160.0,107,73,34,0
2026-07,E0350,C001,P018,160.0,139,130,9,0
2026-07,E0313,C004,P029,160.0,175,142,33,15
2026-07,E0228,C001,P006,160.0,106,72,34,0
2026-07,E0408,C010,P026,160.0,120,85,35,0
2026-07,E0494,C012,P032,160.0,125,96,29,0
2026-07,E0455,C002,P024,160.0,120,91,29,0
2026-07,E0082,C009,P022,160.0,162,124,38,2
2026-07,E0060,C003,P001,160.0,129,86,43,0
2026-07,E0027,C011,P013,160.0,163,121,42,3
2026-07,E0277,C007,P004,160.0,146,128,18,0
2026-07,E0030,C008,P025,160.0,101,91,10,0
2026-07,E0046,C009,P015,160.0,134,114,20,0
2026-07,E0053,C004,P030,160.0,170,126,44,10
2026-07,E0234,C005,P010,160.0,148,96,52,0
2026-07,E0157,C010,P006,160.0,136,105,31,0
2026-07,E0136,C007,P019,160.0,175,153,22,15
2026-07,E0369,C012,P030,160.0,118,87,31,0
2026-07,E0433,C008,P004,160.0,130,101,29,0
2026-07,E0386,C010,P005,160.0,167,144,23,7
2026-07,E0447,C005,P013,160.0,162,134,28,2
2026-07,E0081,C008,P002,160.0,116,107,9,0
2026-07,E0168,C005,P033,160.0,156,127,29,0
2026-07,E0355,C006,P017,160.0,128,93,35,0
2026-07,E0389,C008,P018,160.0,93,76,17,0
2026-07,E0268,C002,P007,160.0,137,125,12,0
2026-07,E0024,C007,P031,160.0,193,155,38,33
2026-07,E0236,C006,P033,160.0,170,113,57,10
2026-07,E0116,C005,P018,160.0,143,106,37,0
2026-07,E0381,C002,P010,160.0,105,73,32,0
2026-07,E0219,C010,P017,160.0,94,68,26,0
2026-07,E0321,C005,P004,160.0,146,115,31,0
2026-07,E0033,C009,P030,160.0,155,105,50,0
2026-07,E0119,C004,P034,160.0,162,143,19,2
2026-07,E0281,C011,P014,160.0,159,108,51,0
2026-07,E0407,C010,P003,160.0,162,136,26,2
2026-07,E0280,C005,P034,160.0,151,127,24,0
2026-07,E0454,C005,P029,160.0,174,137,37,14
2026-07,E0255,C010,P032,160.0,131,110,21,0
2026-07,E0434,C004,P024,160.0,145,97,48,0
2026-07,E0326,C005,P011,160.0,101,82,19,0
2026-07,E0470,C007,P006,160.0,131,90,41,0
2026-07,E0330,C012,P018,160.0,169,118,51,9
2026-07,E0193,C008,P027,160.0,161,109,52,1
2026-07,E0260,C012,P025,160.0,85,57,28,0
2026-07,E0040,C001,P009,160.0,196,165,31,36
2026-07,E0403,C007,P014,160.0,148,123,25,0
2026-07,E0284,C005,P034,160.0,149,100,49,0
2026-07,E0363,C010,P013,160.0,129,93,36,0
2026-07,E0278,C003,P004,160.0,134,102,32,0
2026-07,E0341,C005,P015,160.0,148,133,15,0
2026-07,E0450,C004,P015,160.0,159,137,22,0
2026-07,E0262,C005,P016,160.0,153,112,41,0
2026-07,E0331,C011,P022,160.0,131,110,21,0
2026-07,E0310,C005,P008,160.0,122,113,9,0
2026-07,E0474,C007,P019,160.0,120,78,42,0
2026-07,E0276,C009,P005,160.0,172,154,18,12
2026-07,E0376,C004,P019,160.0,168,158,10,8
2026-07,E0185,C008,P035,160.0,157,132,25,0
2026-07,E0209,C006,P030,160.0,171,117,54,11
2026-07,E0160,C001,P021,160.0,141,93,48,0
2026-07,E0012,C004,P003,160.0,166,125,41,6
2026-07,E0419,C003,P007,160.0,158,124,34,0
2026-07,E0270,C008,P033,160.0,166,110,56,6
2026-07,E0049,C005,P022,160.0,118,109,9,0
2026-07,E0487,C012,P006,160.0,82,69,13,0
2026-07,E0068,C006,P034,160.0,151,101,50,0
2026-07,E0034,C008,P003,160.0,96,90,6,0
2026-07,E0418,C007,P016,160.0,136,102,34,0
2026-07,E0123,C004,P020,160.0,89,76,13,0
2026-07,E0069,C012,P035,160.0,176,128,48,16
2026-07,E0440,C004,P005,160.0,168,125,43,8
2026-07,E0020,C010,P017,160.0,153,101,52,0
2026-07,E0050,C009,P012,160.0,123,102,21,0
2026-07,E0415,C002,P026,160.0,100,67,33,0
2026-07,E0316,C005,P006,160.0,89,75,14,0
2026-07,E0409,C011,P020,160.0,131,101,30,0
2026-07,E0377,C003,P022,160.0,162,146,16,2
2026-07,E0416,C008,P030,160.0,136,110,26,0
2026-07,E0056,C005,P011,160.0,157,111,46,0
2026-07,E0173,C008,P010,160.0,158,105,53,0
2026-07,E0368,C004,P005,160.0,162,146,16,2
2026-07,E0135,C002,P021,160.0,96,78,18,0
2026-07,E0152,C002,P032,160.0,125,84,41,0
2026-07,E0111,C006,P033,160.0,157,110,47,0
2026-07,E0498,C010,P013,160.0,182,128,54,22
2026-07,E0261,C010,P014,160.0,173,113,60,13
2026-07,E0009,C004,P034,160.0,152,101,51,0
2026-07,E0423,C004,P033,160.0,176,131,45,16
2026-07,E0388,C012,P024,160.0,152,114,38,0
2026-07,E0347,C001,P028,160.0,106,69,37,0
2026-07,E0230,C006,P009,160.0,161,140,21,1
2026-07,E0177,C005,P030,160.0,174,151,23,14
2026-07,E0075,C008,P033,160.0,191,162,29,31
2026-07,E0244,C010,P030,160.0,130,89,41,0
2026-07,E0379,C006,P014,160.0,116,79,37,0
2026-07,E0140,C002,P011,160.0,166,155,11,6
2026-07,E0324,C008,P006,160.0,155,129,26,0
2026-07,E0337,C008,P008,160.0,153,127,26,0
2026-07,E0089,C001,P021,160.0,177,156,21,17
2026-07,E0208,C003,P002,160.0,166,110,56,6
2026-07,E0079,C003,P032,160.0,157,137,20,0
2026-07,E0453,C009,P006,160.0,133,112,21,0
2026-07,E0439,C001,P026,160.0,163,121,42,3
2026-07,E0059,C004,P016,160.0,115,99,16,0
2026-07,E0198,C003,P027,160.0,152,106,46,0
2026-07,E0169,C004,P027,160.0,144,133,11,0
2026-07,E0224,C006,P006,160.0,105,74,31,0
2026-07,E0073,C008,P014,160.0,155,124,31,0
2026-07,E0205,C008,P032,160.0,130,120,10,0
2026-07,E0145,C008,P002,160.0,154,110,44,0
2026-07,E0225,C009,P018,160.0,121,84,37,0
2026-07,E0153,C009,P004,160.0,166,145,21,6
2026-07,E0443,C003,P022,160.0,186,138,48,26
2026-07,E0309,C002,P011,160.0,90,85,5,0
2026-07,E0352,C012,P015,160.0,115,84,31,0
2026-07,E0220,C006,P032,160.0,121,99,22,0
2026-07,E0335,C009,P032,160.0,111,80,31,0
2026-07,E0238,C010,P012,160.0,139,127,12,0
2026-07,E0206,C999,P019,160.0,154,104,50,0
2026-07,E0174,C007,P027,160.0,162,113,49,2
2026-07,E0204,C002,P024,160.0,151,142,9,0
2026-07,E0499,C006,P025,160.0,100,130,-30,1
2026-07,E0490,C011,P035,160.0,143,105,38,0
2026-07,E0482,C007,P025,160.0,130,88,42,0
2026-07,E0289,C010,P035,160.0,121,83,38,0
2026-07,E0199,C003,P017,160.0,140,124,16,0
2026-07,E0477,C002,P019,160.0,122,84,38,0
2026-08,E0487,C012,P006,160.0,153,108,45,0
2026-08,E0449,C012,P022,160.0,122,82,40,0
2026-08,E0113,C011,P023,160.0,132,111,21,0
2026-08,E0420,C011,P035,160.0,171,138,33,11
2026-08,E0396,C006,P006,160.0,174,145,29,14
2026-08,E0153,C009,P004,160.0,173,126,47,13
2026-08,E0143,C005,P010,160.0,143,131,12,0
2026-08,E0497,C005,P008,160.0,131,107,24,0
2026-08,E0435,C001,P022,160.0,157,133,24,0
2026-08,E0283,C012,P009,160.0,123,116,7,0
2026-08,E0110,C007,P017,160.0,163,111,52,3
2026-08,E0025,C007,P004,160.0,129,114,15,0
2026-08,E0373,C012,P025,160.0,139,116,23,0
2026-08,E0167,C008,P028,160.0,164,127,37,4
2026-08,E0339,C008,P001,160.0,99,86,13,0
2026-08,E0173,C008,P010,160.0,130,121,9,0
2026-08,E0060,C003,P001,160.0,154,111,43,0
2026-08,E0452,C011,P010,160.0,159,106,53,0
2026-08,E0117,C003,P001,160.0,155,130,25,0
2026-08,E0446,C007,P016,160.0,139,120,19,0
2026-08,E0042,C011,P019,160.0,166,109,57,6
2026-08,E0084,C003,P020,160.0,120,91,29,0
2026-08,E0324,C008,P006,160.0,119,106,13,0
2026-08,E0188,C001,P016,160.0,154,110,44,0
2026-08,E0041,C008,P006,160.0,118,97,21,0
2026-08,E0129,C002,P010,160.0,187,127,60,27
2026-08,E0494,C012,P032,160.0,164,155,9,4
2026-08,E0152,C002,P032,160.0,130,92,38,0
2026-08,E0360,C007,P026,160.0,166,155,11,6
2026-08,E0464,C003,P013,160.0,114,105,9,0
2026-08,E0358,C001,P003,160.0,181,125,56,21
2026-08,E0296,C012,P032,160.0,145,136,9,0
2026-08,E0287,C002,P004,160.0,130,95,35,0
2026-08,E0064,C011,P006,160.0,137,122,15,0
2026-08,E0331,C011,P022,160.0,126,94,32,0
2026-08,E0034,C008,P003,160.0,139,131,8,0
2026-08,E0198,C003,P027,160.0,115,80,35,0
2026-08,E0387,C009,P024,160.0,190,179,11,30
2026-08,E0050,C009,P012,160.0,130,87,43,0
2026-08,E0122,C003,P020,160.0,165,110,55,5
2026-08,E0463,C002,P027,160.0,150,139,11,0
2026-08,E0074,C009,P028,160.0,120,95,25,0
2026-08,E0275,C999,P024,160.0,140,120,20,0
2026-08,E0056,C008,P030,160.0,174,151,23,14
2026-08,E0295,C009,P026,160.0,133,111,22,0
2026-08,E0123,C004,P020,160.0,118,79,39,0
2026-08,E0065,C012,P030,160.0,158,149,9,0
2026-08,E0334,C010,P031,160.0,90,71,19,0
2026-08,E0362,C010,P007,160.0,138,122,16,0
2026-08,E0135,C006,P019,160.0,177,146,31,17
2026-08,E0368,C001,P028,160.0,139,115,24,0
2026-08,E0303,C010,P027,160.0,168,140,28,8
2026-08,E0185,C008,P035,160.0,117,79,38,0
2026-08,E0351,C007,P013,160.0,138,90,48,0
2026-08,E0005,C005,P029,160.0,136,97,39,0
2026-08,E0465,C999,P004,160.0,157,136,21,0
2026-08,E0267,C012,P004,160.0,146,102,44,0
2026-08,E0072,C002,P014,160.0,94,88,6,0
2026-08,E0448,C001,P034,160.0,181,125,56,21
2026-08,E0392,C002,P019,160.0,132,86,46,0
2026-08,E0121,C006,P009,160.0,146,114,32,0
2026-08,E0440,C004,P005,160.0,137,110,27,0
2026-08,E0388,C012,P024,160.0,144,124,20,0
2026-08,E0376,C004,P019,160.0,142,111,31,0
2026-08,E0489,C012,P010,160.0,122,109,13,0
2026-08,E0001,C007,P016,160.0,164,135,29,4
2026-08,E0157,C010,P006,160.0,128,107,21,0
2026-08,E0250,C008,P028,160.0,126,113,13,0
2026-08,E0369,C012,P030,160.0,106,96,10,0
2026-08,E0169,C004,P027,160.0,131,111,20,0
2026-08,E0306,C011,P030,160.0,128,91,37,0
2026-08,E0386,C010,P005,160.0,72,60,12,0
2026-08,E0488,C011,P007,160.0,94,77,17,0
2026-08,E0205,C008,P032,160.0,74,68,6,0
2026-08,E0314,C010,P003,160.0,139,120,19,0
2026-08,E0300,C010,P027,160.0,179,147,32,19
2026-08,E0320,C004,P032,160.0,110,86,24,0
2026-08,E0176,C004,P026,160.0,144,104,40,0
2026-08,E0393,C001,P030,160.0,138,129,9,0
2026-08,E0490,C011,P035,160.0,160,129,31,0
2026-08,E0166,C002,P022,160.0,162,111,51,2
2026-08,E0329,C002,P020,160.0,198,151,47,38
2026-08,E0155,C003,P024,160.0,151,118,33,0
2026-08,E0211,C007,P017,160.0,124,109,15,0
2026-08,E0171,C008,P014,160.0,130,100,30,0
2026-08,E0347,C001,P028,160.0,133,123,10,0
2026-08,E0311,C001,P034,160.0,128,103,25,0
2026-08,E0191,C004,P011,160.0,186,125,61,26
2026-08,E0382,C006,P021,160.0,161,109,52,1
2026-08,E0274,C004,P010,160.0,104,97,7,0
2026-08,E0430,C011,P018,160.0,157,113,44,0
2026-08,E0498,C010,P013,160.0,118,102,16,0
2026-08,E0437,C006,P013,160.0,162,135,27,2
2026-08,E0004,C008,P017,160.0,172,157,15,12
2026-08,E0455,C002,P024,160.0,139,100,39,0
2026-08,E0315,C002,P007,160.0,130,123,7,0
2026-08,E0291,C002,P021,160.0,181,154,27,21
2026-08,E0307,C002,P027,160.0,127,90,37,0
2026-08,E0101,C005,P029,160.0,125,96,29,0
2026-08,E0111,C006,P033,160.0,121,87,34,0
2026-08,E0044,C010,P003,160.0,142,106,36,0
2026-08,E0268,C002,P007,160.0,151,98,53,0
2026-08,E0472,C012,P014,160.0,168,116,52,8
2026-08,E0062,C002,P029,160.0,158,110,48,0
2026-08,E0429,C012,P026,160.0,157,104,53,0
2026-08,E0213,C010,P003,160.0,176,147,29,16
2026-08,E0332,C008,P018,160.0,120,105,15,0
2026-08,E0391,C010,P011,160.0,108,96,12,0
2026-08,E0427,C004,P029,160.0,159,122,37,0
2026-08,E0069,C012,P035,160.0,141,124,17,0
2026-08,E0146,C003,P020,160.0,168,154,14,8
2026-08,E0134,C003,P023,160.0,144,97,47,0
2026-08,E0190,C001,P026,160.0,129,115,14,0
2026-08,E0310,C005,P008,160.0,159,143,16,0
2026-08,E0189,C006,P008,160.0,147,97,50,0
2026-08,E0328,C004,P033,160.0,144,100,44,0
2026-08,E0292,C008,P007,160.0,204,172,32,44
2026-08,E0066,C003,P026,160.0,174,113,61,14
2026-08,E0407,C010,P003,160.0,163,138,25,3
2026-08,E0131,C002,P001,160.0,147,131,16,0
2026-08,E0352,C012,P015,160.0,145,114,31,0
2026-08,E0097,C005,P013,160.0,137,109,28,0
2026-08,E0201,C010,P015,160.0,150,120,30,0
2026-08,E0098,C011,P006,160.0,132,116,16,0
2026-08,E0119,C004,P034,160.0,115,97,18,0
2026-08,E0241,C008,P020,160.0,143,100,43,0
2026-08,E0107,C005,P020,160.0,152,105,47,0
2026-08,E0356,C001,P022,160.0,168,157,11,8
2026-08,E0434,C004,P024,160.0,125,104,21,0
2026-08,E0202,C010,P015,160.0,145,105,40,0
2026-08,E0321,C005,P004,160.0,157,148,9,0
2026-08,E0294,C002,P024,160.0,157,125,32,0
2026-08,E0256,C010,P021,160.0,185,127,58,25
2026-08,E0168,C005,P033,160.0,137,111,26,0
2026-08,E0145,C008,P002,160.0,123,95,28,0
2026-08,E0165,C007,P015,160.0,147,133,14,0
2026-08,E0363,C010,P013,160.0,139,126,13,0
2026-08,E0379,C006,P014,160.0,134,92,42,0
2026-08,E0227,C002,P026,160.0,131,109,22,0
2026-08,E0092,C006,P019,160.0,152,115,37,0
2026-08,E0367,C006,P019,160.0,128,107,21,0
2026-08,E0207,C004,P014,160.0,163,117,46,3
2026-08,E0219,C010,P017,160.0,161,110,51,1
2026-08,E0195,C011,P012,160.0,154,140,14,0
2026-08,E0280,C005,P034,160.0,120,93,27,0
2026-08,E0418,C007,P016,160.0,151,105,46,0
2026-08,E0240,C011,P034,160.0,170,115,55,10
2026-08,E0345,C005,P015,160.0,164,131,33,4
2026-08,E0003,C012,P035,160.0,161,130,31,1
2026-08,E0247,C011,P032,160.0,145,111,34,0
2026-08,E0038,C003,P022,160.0,144,113,31,0
2026-08,E0251,C012,P029,160.0,175,139,36,15
2026-08,E0333,C010,P022,160.0,151,116,35,0
2026-08,E0089,C001,P021,160.0,152,113,39,0
2026-08,E0423,C004,P033,160.0,213,153,60,53
2026-08,E0398,C005,P018,160.0,137,121,16,0
2026-08,E0010,C011,P001,160.0,92,62,30,0
2026-08,E0125,C001,P013,160.0,140,101,39,0
2026-08,E0470,C999,P017,160.0,142,99,43,0
2026-08,E0161,C008,P007,160.0,151,119,32,0
2026-08,E0182,C011,P034,160.0,157,128,29,0
2026-08,E0229,C010,P001,160.0,96,72,24,0
2026-08,E0014,C011,P005,160.0,157,119,38,0
2026-08,E0100,C007,P024,160.0,143,104,39,0
2026-08,E0370,C006,P020,160.0,138,121,17,0
2026-08,E0353,C004,P011,160.0,105,74,31,0
2026-08,E0477,C002,P019,160.0,180,135,45,20
2026-08,E0383,C001,P013,160.0,134,109,25,0
2026-08,E0481,C006,P022,160.0,161,107,54,1
2026-08,E0174,C007,P027,160.0,124,112,12,0
2026-08,E0337,C008,P008,160.0,152,114,38,0
2026-08,E0444,C008,P005,160.0,138,119,19,0
2026-08,E0244,C010,P030,160.0,160,110,50,0
2026-08,E0372,C010,P014,160.0,138,97,41,0
2026-08,E0395,C001,P012,160.0,123,87,36,0
2026-08,E0492,C003,P021,160.0,144,134,10,0
2026-08,E0265,C009,P015,160.0,143,132,11,0
2026-08,E0088,C003,P029,160.0,151,122,29,0
2026-08,E0037,C009,P009,160.0,168,142,26,8
2026-08,E0024,C007,P031,160.0,118,111,7,0
2026-08,E0079,C003,P032,160.0,166,110,56,6
2026-08,E0055,C006,P009,160.0,115,78,37,0
2026-08,E0304,C003,P032,160.0,159,127,32,0
2026-08,E0223,C009,P032,160.0,160,118,42,0
2026-08,E0150,C007,P029,160.0,133,101,32,0
2026-08,E0222,C008,P028,160.0,126,110,16,0
2026-08,E0183,C010,P008,160.0,124,81,43,0
2026-08,E0148,C008,P033,160.0,146,99,47,0
2026-08,E0012,C011,P008,160.0,162,136,26,2
2026-08,E0237,C008,P018,160.0,141,125,16,0
2026-08,E0413,C012,P005,160.0,90,61,29,0
2026-08,E0485,C006,P029,160.0,131,119,12,0
2026-08,E0214,C005,P026,160.0,130,104,26,0
2026-08,E0218,C005,P024,160.0,156,124,32,0
2026-08,E0467,C011,P002,160.0,158,130,28,0
2026-08,E0080,C001,P019,160.0,148,120,28,0
2026-08,E0348,C007,P027,160.0,166,114,52,6
2026-08,E0338,C007,P012,160.0,168,151,17,8
2026-08,E0496,C012,P025,160.0,133,96,37,0
2026-08,E0116,C005,P018,160.0,124,94,30,0
2026-08,E0019,C004,P007,160.0,143,110,33,0
2026-08,E0033,C009,P030,160.0,102,96,6,0
2026-08,E0018,C010,P026,160.0,148,98,50,0
2026-08,E0365,C003,P020,160.0,131,118,13,0
2026-08,E0359,C007,P005,160.0,221,180,41,61
2026-08,E0289,C010,P035,160.0,179,125,54,19
2026-08,E0344,C004,P012,160.0,129,106,23,0
2026-08,E0114,C002,P033,160.0,119,84,35,0
2026-08,E0482,C007,P025,160.0,127,87,40,0
2026-08,E0090,C003,P035,160.0,169,117,52,9
2026-08,E0473,C003,P032,160.0,169,149,20,9
2026-08,E0278,C003,P004,160.0,179,166,13,19
2026-08,E0046,C009,P015,160.0,123,88,35,0
2026-08,E0438,C007,P008,160.0,156,140,16,0
2026-08,E0023,C008,P028,160.0,125,115,10,0
2026-08,E0284,C005,P034,160.0,185,156,29,25
2026-08,E0236,C006,P033,160.0,124,95,29,0
2026-08,E0225,C009,P018,160.0,114,75,39,0
2026-08,E0127,C002,P020,160.0,118,90,28,0
2026-08,E0051,C007,P013,160.0,144,108,36,0
2026-08,E0235,C012,P020,160.0,161,112,49,1
2026-08,E0264,C001,P005,160.0,160,121,39,0
2026-08,E0094,C012,P031,160.0,119,105,14,0
2026-08,E0177,C005,P030,160.0,135,116,19,0
2026-08,E0299,C012,P011,160.0,132,89,43,0
2026-08,E0301,C001,P034,160.0,116,97,19,0
2026-08,E0028,C012,P023,160.0,132,108,24,0
2026-08,E0419,C003,P007,160.0,178,164,14,18
2026-08,E0286,C002,P004,160.0,113,86,27,0
2026-08,E0364,C004,P009,160.0,150,135,15,0
2026-08,E0231,C006,P004,160.0,178,161,17,18
2026-08,E0170,C011,P012,160.0,177,162,15,17
2026-08,E0206,C999,P019,160.0,186,163,23,26
2026-08,E0083,C008,P034,160.0,152,126,26,0
2026-08,E0390,C011,P003,160.0,156,135,21,0
2026-08,E0406,C007,P026,160.0,132,89,43,0
2026-08,E0336,C011,P005,160.0,112,84,28,0
2026-08,E0273,C005,P024,160.0,141,92,49,0
2026-08,E0006,C001,P007,160.0,172,143,29,12
2026-08,E0047,C002,P010,160.0,90,76,14,0
2026-08,E0021,C011,P001,160.0,133,91,42,0
2026-08,E0350,C001,P018,160.0,158,143,15,0
2026-08,E0112,C010,P004,160.0,145,136,9,0
2026-08,E0141,C004,P026,160.0,175,118,57,15
2026-08,E0068,C006,P034,160.0,169,127,42,9
2026-08,E0061,C009,P003,160.0,109,101,8,0
2026-08,E0308,C009,P003,160.0,147,121,26,0
2026-08,E0147,C009,P032,160.0,126,106,20,0
2026-08,E0073,C008,P014,160.0,126,113,13,0
2026-08,E0341,C005,P015,160.0,111,78,33,0
2026-08,E0402,C008,P015,160.0,151,132,19,0
2026-08,E0103,C012,P027,160.0,176,152,24,16
2026-08,E0459,C009,P031,160.0,153,139,14,0
2026-08,E0221,C004,P012,160.0,110,85,25,0
2026-08,E0082,C009,P022,160.0,143,99,44,0
2026-08,E0187,C006,P020,160.0,157,120,37,0
2026-08,E0216,C008,P009,160.0,141,128,13,0
2026-08,E0215,C010,P012,160.0,152,138,14,0
